Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3420,B005K4Q1VI,A1ISS4F3IRVTS0,Morton Family,9,11,2,1322179200,Why does this have sucralose?,My whole family(7 people) tasted all 3 flavors and they are sickly sweet.  Very disappointed that product has sucralose.  I wouldn't buy it again
3421,B005K4Q1VI,AWJXWD0EMKIUV,"T. B. H. ""The Bargain Hunter""",4,4,2,1325203200,"Too sweet, too weak","Using 8 oz water as the directions state made the cocoa much too weak. It was like hot water with a few drops of chocolate syrup. Using 6 oz made the cocoa much too sweet, and still too weak in the chocolate department. It uses sucralose as a sweetener, which gives it a very intensely sweet flavor. This may not be a problem for those who like very sweet things or don't mind the taste of sucralose. Unfortunately, I'm not one of those people."
3424,B005K4Q1VI,A2F56CRL29D7QN,moycegirl,6,7,4,1319760000,Best Hot Cocoa for Keurig,As you know finding a hot chocolate that taste great and is brewed on the keurig is a big challenge. Well this hot chocolate is quite good. The flavor is rich and the hot chocolate has some creaminess to it. I made it for my daughter and toped it off with whipped cream and she loved it.  Will be drinking lots of this on now that it is begining to get colder.
3425,B005K4Q1VI,AG08SJC4G3PY,Math Girl,0,0,4,1321315200,not perfect but better than the rest,"although this isn't a perfect cup of cocoa, it's far superior to the others that i have tried. i will order this again."
3430,B005K4Q1VI,AJBIC5OBOQM0U,"Kimberly I. ""Shopaholic""",11,17,1,1322006400,Contains Trans-Fats,"Can't tell you how this tastes, because I read the ingredients first, but it has trans-fats in every flavor. :( The seller should disclose all ingredients in the description. I wouldn't have purchased this otherwise."
3431,B005K4Q1VI,ABM606CTD7YWF,TDP,9,14,1,1325116800,Very disapointing!!,"I received my order of Grove Square hot cocoa mix today, and was very shocked to see that hydrogenated oil was one of the ingredients in the mix. I have avoided using any products that contains trans fats because of the negative effects on blood lipid levels. I would urge Amazon to require an itemized list of ingredients for all food items listed for sale. If the ingredients had been listed, those of us who have concerns about our health can avoid these products."
3433,B005K4Q1VI,A13L66J35SMYE5,Elizabeth Ramsoram,1,2,1,1330646400,Not good,This does not taste like cocoa it is very weak no matter what cup size you use.I is just not good.
3434,B005K4Q1VI,AUAT8KNYH4RAM,"T. torrez ""Kat""",1,2,1,1325635200,"Not bad, but not good either","When I got my Keurig I fell in love. I bought a bunch of different sample packs and two boxes of the grove square hot cocoa. I'm a bit of a hot cocoa nut, partially because I can't have caffeine, and partially because it brings back wonderful memories of playing in the snow and the fun of warming up afterwards. I really wanted to love this hot cocoa. I tried all three flavors multiple times, in different ways. I tried them on the different cup sizes, adding things, etc. There's just this strange taste to them that doesn't sit well on the tongue. I'm not sure what it is, but it has a faint ring of sour milk. It really lingers, and I haven't found anything that takes the taste away. I'm going to give my second box to a friend, she doesn't seem to notice it. My daughter and husband both said it tasted weird, so it's not just me. I also took it to a friend's house and have tried them in three different Keurig machines, JUST to make sure mine didn't need to be descaled. So I guess my suggestion is to try it before you go for the multiple boxes."
3435,B005K4Q1VI,A3LBPK4ABZSNB,Always Shopping,1,2,1,1324425600,Bad Taste,"I ordered this product because of a good price deal.  Amazon shipped accordingly, absolutely no problems there.  However, the taste of this product was horrendous.  It tasted as if someone through chemicals in a cup and told me to brew it.  I personally will go back to buying Swiss Miss in a can and just using the Keurig to give me Hot Water, cheaper and much better tasting."
3436,B005K4Q1VI,A3FJ7K6XRP3MPM,J. Voss,1,2,1,1324166400,Worst Hot chocolate ever!,"This has to be without a doubt the WORST tasting Hot Chocolate ever! The best way to describe the taste of ""This Stuff"" is really cheap suger free instant hot chocolate. Swiss Miss instant is way better and cost less. After only 3 cups threw the rest in the garbage where it belongs and canceled my subscribe and save for this ""SLOP""!"
3437,B005K4Q1VI,A1Y5J68F22DRUR,Allison H.,1,2,3,1322611200,It's decent...,"This is okay cocoa. It's not really very smooth, and it's a little watery. I had high hopes, as I love dark chocolate hot cocoa, and the reviews were good. I will finish the box I bought, but will try another brand next time."
3438,B005K4Q1VI,A1TIHREO1GJW5,dysfuncional veteran,1,2,3,1321747200,nothing special,just got a new keurig and was looking for a great chocklate drink/still looking/this is fair at best/watery and nothing to brag about
3439,B005K4Q1VI,A8KGHZMPMRNMY,Userva3,1,2,4,1319846400,Great as a creamer or added chocolate flavoring,I haven't actually tried drinking these just as hot cocoa but I know the peppermint flavor is great as a creamer for the Van Houtte Mexican coffee...I'm ordering another box as this adds just the right amount of chocolate to my coffee.  Been trying to find a coffee flavor that does that but so far adding these to the coffee has worked out better :-) I usually have 14 oz at a time so I run 4 oz through as hot chocolate and the other 10 as coffee. I did try another brand of kcup hot cocoa and it wasn't as good as this brand.
3442,B005K4Q1VI,A1XUSUK54IFXYL,B. Webb,0,1,3,1331856000,It's Ok. Best I Have Found So Far,"This is the best Hot Cocoa I have found so far, BUT I hope I can find better. It's not real chocolately. Wish it were a bit sweeter but on the whole, I would buy it again if I can't find better."
3444,B005K4Q1VI,A1J2YIPCE9PHCQ,K. Maffei,0,1,3,1330560000,"Why, oh why, add fake sugar?","Fortunately, before I purchased I read through enough reviews of these k-cups to discover that they add some artificial sweetener to them along with sugar.  I'm shocked that the item descriptions don't make this clear.  I consider that important information!<br /><br />I decided to give them a try, anyway, considering some reviewers thought it was hard to tell.  I realize that many products do this recently, but they usually fall short of hiding that nasty aftertaste.<br /><br />Sadly, this one does too.  It's close - I can almost enjoy a cup - but it's still unmistakable, especially if you don't consume much artificial sweetener.  (I chew sugar-free gum, and that's it for me.)<br /><br />It's a shame, too, because the chocolate flavor is nice.  In fact, I rated these a 3 simply because my son tolerates the sweetener enough to drink them.  And I was really jazzed about the caramel cappuccino before I found out about the sweetener...but now I won't be buying any.  (Side note: many cappuccino reviewers complained that they're instant coffees that taste like gas station cappuccino - that would be fine with me, if it weren't for the artificial sweetener which those gas station cappuccinos don't have.)<br /><br />If they begin to offer a line without the artificial sweetener, I'd buy it, but until then I'm staying away from Grove Square products."
3446,B005K4Q1VI,A2K4QHGOVF7VZ0,Gameformulator,0,1,1,1329004800,First ingredient is trans fat ( partially hydrogenated oil ),"I guess there is a reason that the ingredient section on this page doesn't mention that the first ingredient is trans fat (partially hydrogenated oil).  Had I know, I would not have purchased this.  Consumers need to vote with their dollars and avoid buying items where the manufacturer is using cheap and unhealthy ingredients."
3447,B005K4Q1VI,A32O62KM9LMJ3I,M. Egger,0,1,1,1326499200,Grove Square,Please stay away from artificial sweetners.<br /><br />Some of them actually change the shape of human cells.<br /><br />this has an artificial sweetner
3448,B005K4Q1VI,A33TUOZF1D5UT3,PennyTheCorgi,0,1,1,1325894400,"Mmmmm,plastic","I've been excitedly trying every type of K cup I can get my hands on since I got my Keurig for christmas and, until now, have not encountered any that I truly hate. Until I discovered this one. I would have though it pretty difficult to ruin hot chocolate but the people at Grove Square certainly did a good job. Not only was the hot chocolate watery, but it had a horrible plastic aftertaste also. Yuck!"
3449,B005K4Q1VI,A1P1BJMLJYJCR2,Nikki,0,1,1,1325894400,Taste like diet,"I ordered this specifically b/c they said ""dark chocolate"" so i was hoping for a rich chocolate flavor. They taste very watery, even using the lowest amount of water on the Keurig. The nutritional fact show that it only has 6 grams of sugar - where the normal store bought powder has 22 grams. I didn't like these at all. If you're going for something low sugar, they might be for you!"
3450,B005K4Q1VI,A3CAZVZTJ411SB,Twoblueeyesmn,0,1,2,1325721600,Not Good,"I read all the reviews on every hot chocolate k-cup on the market and decided to try this one first. Its not good. Even on the smallest cup setting it tastes watered down and there is a distinct ""plasticy"" taste. I think that this an inherent problem with all the k-cup hot chocolates. You just can't fit enough chocolate in the cup so that it doesn't taste watered down. I'm going to stick with making hot chocolate the old way."
3451,B005K4Q1VI,AZE0XC66FVSDE,Stephen,0,1,2,1325462400,SoSo,This hot chocolate is ok but not nearly as rich and smooth as the cafe escapes products.  We tried it out because they were less expensive but once they are al gone we'll be going back to the cafe escapes brand.
3452,B005K4Q1VI,A3Q2BKXTMV4AP3,TallGuy,0,1,3,1325203200,Ok...but has a funny aftertaste,"Just tried this for the first time today.  They are ""ok"", but they do have an odd aftertaste.  Not sure I'll be ordering these again.  Also -- the packaging notes that you need to run a hot water cycle (without a k-cup) after making them (I assume to clean the machine out)."
3454,B005K4Q1VI,A1BZ2CV2CC2SH3,"M. Angell ""be_a_stayhome_mom""",1,3,1,1332201600,W-E-A-K! NOT WORTH THE COST!!!!,I ORDERED THE DARK HOT COCOA IN HOPES IT WOULD BE REAL CHOCOLATEY AND IT WAS NO BETTER THAN BUYING A POUCH OF HOT CHOCOLATE AND ADDING IT TO HOT WATER. I ACTUALLY THINK THE POUCH ADDED TO HOT WATER IS LOADS BETTER AND A WHOLE LOT CHEAPER!!!! V-E-R-Y ...D-I-A-P-P-O-I-N-T-E-D! FOR THE PRICE...IT'S A RIP-OFF!
3455,B005K4Q1VI,A1YHP9ICXBD6GC,MissMarlin,1,3,2,1326153600,Cocoa wasn't bad. . .Price was horrible,The Cocoa wasn't too bad. The taste is ok and as good as other hot chocolate mixes.  I was disappointed though when I went to a local store and saw it for less than what I paid just for shipping.  I really thought I was getting a good deal until I went home and checked the ticket.  I just paid three times as much for a box of hot chocolate to be delivered to my house! SO DISAPPPOINTED!!:(
